lat,lng
-35.39230194,149.0770249
-35.3925686,149.0767593
-35.392494,149.0770603
-35.39277301,149.0767316
-35.39267199,149.0770417
-35.38855767,149.085191
-35.38873669,149.0841562
-35.38855767,149.085191
-35.38873669,149.0841562
-35.38855767,149.085191
-35.38873669,149.0841562
-35.38855767,149.085191
-35.38855767,149.085191
-35.38855767,149.085191
-35.38855767,149.085191
-35.38855767,149.085191
-35.38855767,149.085191
-35.38837234,149.083567
-35.38851478,149.0847038
-35.38854312,149.0836346
-35.38852443,149.0849677
-35.38877208,149.0833204
-35.38886869,149.0834326
-35.38866638,149.0852752
-35.38869917,149.0838627
-35.38793847,149.0835872
-35.38899833,149.0837043
-35.38907528,149.0838466
-35.38874723,149.0844367
-35.38875275,149.0846087
-35.38816231,149.0838698
-35.38876367,149.0848095
-35.38814194,149.0835761
-35.38849468,149.0841052
-35.38821869,149.0831584
-35.38849873,149.0842648
-35.38831729,149.083156
-35.38850657,149.0844793
-35.39921416,149.0598191
-35.39905292,149.0594952
-35.39933675,149.0595869
-35.39923663,149.05943
-35.39765328,149.0628909
-35.39682036,149.0631155
-35.39666365,149.0630278
-35.39778506,149.0630742
-35.39728382,149.0629189
-35.39748019,149.0632193
-35.39700602,149.0628382
-35.39727193,149.0632008
-35.39681069,149.0627264
-35.39700766,149.0631251
-35.39666354,149.0628073
-35.39550897,149.0380503
-35.39582867,149.0367094
-35.39623787,149.0374923
-35.39564672,149.0365703
-35.39547444,149.0364488
-35.39528629,149.036316
-35.39507922,149.0362066
-35.39594098,149.0364932
-35.39555597,149.0377978
-35.39579775,149.0363845
-35.39562319,149.0362614
-35.39545091,149.0361398
-35.39527685,149.0360176
-35.39510163,149.0359549
-35.39572213,149.0380619
-35.39485843,149.0359772
-35.39595615,149.037606
-35.39591986,149.0379984
-35.39602689,149.0372365
-35.39606637,149.0378526
-35.39594218,149.0369802
-35.39616098,149.0376901
-35.38528981,149.0895177
-35.38449412,149.0897211
-35.38511664,149.0895788
-35.38490988,149.0896518
-35.38434737,149.0900638
-35.38473135,149.089795
-35.38424392,149.0903232
-35.3846295,149.0900089
-35.38423754,149.090566
-35.38582459,149.0889645
-35.38453918,149.0902088
-35.38434138,149.0908142
-35.38445236,149.0904538
-35.3844739,149.0909339
-35.3847685,149.0907563
-35.38462185,149.0910182
-35.38500155,149.0904795
-35.38476158,149.0910357
-35.38515791,149.0903008
-35.38536055,149.0892044
-35.38528881,149.0902113
-35.3854566,149.0901384
-35.38569629,149.0897963
-35.38560387,149.0896303
-35.38590391,149.0896893
-35.38575604,149.0891656
-35.38476185,149.0894255
-35.37824562,149.060835
-35.37857382,149.0618074
-35.37848439,149.0606028
-35.37932619,149.0620695
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37857382,149.0618074
-35.37848439,149.0606028
-35.37932619,149.0620695
-35.37838967,149.0609092
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37857382,149.0618074
-35.37848439,149.0606028
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37857382,149.0618074
-35.37848439,149.0606028
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.3786909,149.0611137
-35.37857382,149.0618074
-35.37848439,149.0606028
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37864424,149.061276
-35.37824562,149.060835
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37880402,149.0607585
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37880402,149.0607585
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37880402,149.0607585
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37880402,149.0607585
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.3799912,149.0610168
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37956198,149.0621529
-35.37956198,149.0621529
-35.37857382,149.0618074
-35.37857382,149.0618074
-35.3786909,149.0611137
-35.37905769,149.0611789
-35.37897346,149.0613433
-35.3788927,149.061501
-35.37883299,149.0616936
-35.37884585,149.0619608
-35.37914806,149.0620554
-35.37874849,149.0622364
-35.37886174,149.0622647
-35.37939291,149.0617686
-35.37897661,149.0622934
-35.37944538,149.0615804
-35.37909101,149.062322
-35.37952532,149.0614074
-35.37920332,149.06235
-35.37962425,149.0612143
-35.37931362,149.0623776
-35.37968869,149.0610886
-35.37942247,149.0624048
-35.37975313,149.0609628
-35.38022451,149.060513
-35.38026005,149.0603406
-35.37923007,149.0608425
-35.38027059,149.0601497
-35.37915746,149.0609842
-35.38027066,149.0599681
-35.39364365,149.0561639
-35.39451673,149.0555028
-35.39379504,149.0561828
-35.39355836,149.055768
-35.39349144,149.0561799
-35.39334654,149.0562838
-35.39335257,149.0560616
-35.39452109,149.0558723
-35.39433202,149.0556645
-35.39439805,149.0559692
-35.39417061,149.0558058
-35.39423313,149.0561119
-35.39399359,149.0559121
-35.39403552,149.0562023
-35.39376499,149.0558792
-35.34408891,149.0762807
-35.3441534,149.0760142
-35.34426735,149.0763557
-35.3443782,149.0760946
-35.34443529,149.0764823
-35.34455883,149.0761242
-35.33563752,149.0754383
-35.33580861,149.0756365
-35.33530928,149.0756474
-35.33561959,149.0757777
-35.33507906,149.0757541
-35.33541457,149.0759308
-35.33834039,149.0721279
-35.33834039,149.0721279
-35.3393074,149.0727904
-35.33851057,149.0722675
-35.3381269,149.0719104
-35.33807259,149.0716809
-35.33916098,149.0725529
-35.33904226,149.0728499
-35.33901974,149.072367
-35.33888803,149.0726151
-35.33886205,149.0722221
-35.33870267,149.0724441
-35.33857914,149.0719621
-35.3455389,149.0786076
-35.34459114,149.0787797
-35.34448243,149.0784929
-35.34441292,149.078793
-35.34430147,149.0785064
-35.34423411,149.0788064
-35.34409822,149.0784928
-35.34407374,149.0788634
-35.34390835,149.0788271
-35.3454133,149.0788605
-35.34522902,149.0784591
-35.3451789,149.0787471
-35.34502698,149.0784521
-35.34496147,149.078752
-35.34484436,149.0784658
-35.34476936,149.0787664
-35.3446634,149.0784793
-35.34490812,149.0766478
-35.3456836,149.0765817
-35.34548738,149.0763183
-35.34543101,149.0766007
-35.34529957,149.0763324
-35.34523274,149.0766155
-35.34510748,149.0763215
-35.34506184,149.0766773
-35.34296867,149.0756032
-35.34330075,149.0757147
-35.34316963,149.0754556
-35.34328683,149.0755489
-35.34276912,149.0760926
-35.34250824,149.0759642
-35.34287235,149.0760185
-35.34266892,149.0758447
-35.34302208,149.0759071
-35.3428296,149.0757252
-35.34318743,149.0758401
-35.33681243,149.0711505
-35.33721255,149.0721563
-35.33744846,149.0722012
-35.33713346,149.0719342
-35.337392,149.0719552
-35.33702878,149.0716577
-35.33730932,149.0717368
-35.33691516,149.0714645
-35.33718252,149.0714019
-35.34545249,149.0811728
-35.34523025,149.0809928
-35.34559562,149.081092
-35.34535582,149.0808279
-35.34563853,149.080941
-35.3454914,149.0807627
-35.34559986,149.0808296
-35.34590031,149.0750699
-35.3461285,149.0756517
-35.34592642,149.0747995
-35.34616788,149.0752438
-35.34595291,149.0745798
-35.34622631,149.0746388
-35.34150968,149.0810585
-35.34167056,149.0807524
-35.34225416,149.080904
-35.34256584,149.0809187
-35.34278193,149.0809273
-35.34296038,149.0809344
-35.34313884,149.0809415
-35.3433173,149.0809487
-35.34351768,149.0809567
-35.34337474,149.0812958
-35.3437668,149.0809089
-35.34016807,149.080657
-35.34423708,149.0804986
-35.34441462,149.0804065
-35.34461011,149.0802512
-35.34481797,149.0800777
-35.34491197,149.0804169
-35.34036726,149.0806167
-35.34506067,149.0802963
-35.34520709,149.0801763
-35.34534669,149.0800187
-35.34534976,149.0792505
-35.34546041,149.0798088
-35.34576845,149.0789304
-35.34559262,149.078256
-35.34582821,149.078716
-35.34561625,149.0780113
-35.34585365,149.0784977
-35.34563915,149.0777743
-35.34590608,149.0779548
-35.34593084,149.0776984
-35.34569575,149.0771863
-35.34595383,149.0774604
-35.34571632,149.0769752
-35.34597474,149.0772439
-35.34599564,149.0770275
-35.34601654,149.0768111
-35.34579102,149.0762017
-35.34603744,149.0765946
-35.34581977,149.0759039
-35.34605834,149.0763782
-35.34585046,149.0755862
-35.34607924,149.0761618
-35.34610014,149.0759454
-35.34500462,149.0811402
-35.34575203,149.0796257
-35.34564003,149.0795705
-35.34611415,149.0805254
-35.34634871,149.0802251
-35.34613018,149.0807508
-35.34614561,149.0809679
-35.346385,149.0807356
-35.3461646,149.081235
-35.34640388,149.0810013
-35.34611537,149.0814644
-35.34575961,149.0792945
-35.34587975,149.0816298
-35.34572294,149.0817408
-35.34546641,149.0819024
-35.34529366,149.0816696
-35.34520624,149.0815213
-35.3459276,149.0797201
-35.34500462,149.0811402
-35.34460927,149.0809749
-35.34471563,149.0806102
-35.34598327,149.0794108
-35.34607508,149.0799758
-35.34609753,149.0802915
-35.34515068,149.0795701
-35.34400027,149.0797987
-35.34422679,149.0794693
-35.34405788,149.0794818
-35.34386749,149.0794427
-35.34488405,149.0797464
-35.34493276,149.0794601
-35.34456586,149.0797369
-35.34476372,149.0794298
-35.3444182,149.0797499
-35.34462151,149.0794427
-35.34420845,149.0797656
-35.34440501,149.079456
-35.33825429,149.077127
-35.33825429,149.077127
-35.33859238,149.0803832
-35.33782856,149.0803671
-35.33795599,149.079425
-35.3377725,149.0801025
-35.33793102,149.0791923
-35.33774335,149.0798013
-35.33790606,149.0789596
-35.3377035,149.0794681
-35.33788109,149.0787269
-35.33785613,149.0784942
-35.3376522,149.07899
-35.33782749,149.0782273
-35.33761937,149.078684
-35.33788371,149.0779146
-35.33759174,149.0784265
-35.33818054,149.0777992
-35.33756513,149.0781161
-35.33839032,149.0780457
-35.33760419,149.0778873
-35.33849536,149.0782739
-35.33824624,149.0804155
-35.33736405,149.0775656
-35.33860573,149.0785137
-35.33744241,149.0774765
-35.33774163,149.0776465
-35.33763527,149.077259
-35.33772361,149.0771977
-35.33831159,149.0807363
-35.33794198,149.0775059
-35.33797025,149.0771042
-35.33807496,149.0770943
-35.33817214,149.0774806
-35.33802423,149.0800584
-35.33811051,149.0806882
-35.33800591,149.0798903
-35.33794584,149.0805603
-35.33798095,149.0796576
-35.34724751,149.0726663
-35.34728459,149.0724395
-35.34724751,149.0726663
-35.34728459,149.0724395
-35.34711137,149.0739108
-35.34703616,149.0725122
-35.34702493,149.0722705
-35.34709046,149.0720828
-35.34734313,149.0722205
-35.3468552,149.0738586
-35.34687774,149.0736669
-35.34714433,149.0736374
-35.34717352,149.0733952
-35.34720274,149.0731528
-35.34699831,149.0728262
-35.3472183,149.0729087
-35.33708233,149.072747
-35.33708233,149.072747
-35.33811443,149.0743398
-35.33837579,149.0743603
-35.3380664,149.0739478
-35.33834683,149.0741284
-35.33803537,149.0736993
-35.33831786,149.0738964
-35.338006,149.073464
-35.33828477,149.0736312
-35.33797131,149.0731974
-35.33824531,149.0733152
-35.3378454,149.0729881
-35.33821585,149.073109
-35.33762246,149.0729048
-35.33813652,149.0729039
-35.33742428,149.0728469
-35.33800423,149.0727433
-35.33725331,149.0727969
-35.33782592,149.0726444
-35.33757626,149.0725714
-35.33849163,149.0752883
-35.33689265,149.0726915
-35.3372106,149.072466
-35.33692383,149.0723807
-35.33672248,149.0723218
-35.33609001,149.0724507
-35.33654883,149.0722711
-35.33822651,149.0752103
-35.33591848,149.0723462
-35.33576283,149.072197
-35.3356146,149.0720475
-35.33597927,149.0720125
-35.3354452,149.0718767
-35.33569116,149.0717189
-35.33522136,149.071707
-35.33846267,149.0750563
-35.33496904,149.0718007
-35.33480815,149.072068
-35.33843371,149.0748243
-35.33840475,149.0745923
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3386456,149.0756486
-35.33757844,149.0753369
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3386456,149.0756486
-35.33757844,149.0753369
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3386456,149.0756486
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3386456,149.0756486
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3386456,149.0756486
-35.3393869,149.0758103
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.3391527,149.0757368
-35.33889036,149.0756906
-35.33889036,149.0756906
-35.33889036,149.0756906
-35.33889036,149.0756906
-35.33889036,149.0756906
-35.33818061,149.0755688
-35.33774611,149.0759179
-35.33796659,149.0755287
-35.33753956,149.0758184
-35.33775706,149.0754495
-35.33742215,149.0751997
-35.33701164,149.0753796
-35.33727412,149.0750635
-35.33685365,149.0752343
-35.33712714,149.0749283
-35.33671545,149.0751072
-35.33698236,149.0747952
-35.33657724,149.0749801
-35.33683757,149.074662
-35.33643465,149.0748489
-35.3366884,149.0745248
-35.33624161,149.0746714
-35.33609134,149.0745331
-35.33594216,149.0743959
-35.33579692,149.0742583
-35.33618932,149.0740658
-35.33566501,149.0741045
-35.33604161,149.0739277
-35.33557059,149.0739684
-35.3359054,149.073765
-35.33579247,149.0735836
-35.33568704,149.0734036
-35.33514236,149.0732394
-35.33558319,149.0732264
-35.33502172,149.0730335
-35.33547934,149.0730491
-35.33489676,149.0728312
-35.3353755,149.0728719
-35.33473658,149.0726442
-35.33527164,149.0726946
-35.33515739,149.0725187
-35.33502477,149.072358
-35.34417564,149.0753765
-35.34407428,149.0750954
-35.34443774,149.0753872
-35.344295,149.0751026
-35.34457326,149.0754053
-35.34448783,149.075109
-35.34474502,149.0754465
-35.34468612,149.0750617
-35.33590225,149.0763891
-35.33590225,149.0763891
-35.33623202,149.0761788
-35.33642392,149.0763561
-35.33606453,149.0762645
-35.33631099,149.0766398
-35.33623887,149.0765056
-35.33610965,149.0766552
-35.34559664,149.0751144
-35.34557477,149.0753937
-35.34538831,149.0749992
-35.34535832,149.0753891
-35.33506156,149.0708782
-35.33506156,149.0708782
-35.33534616,149.0713543
-35.33511595,149.071305
-35.33534815,149.0711241
-35.33506476,149.0710418
-35.33536042,149.0708897
-35.33521949,149.0707737
-35.33884859,149.0802562
-35.33882435,149.0800302
-35.33856245,149.0799857
-35.3388001,149.0798042
-35.3385357,149.0797364
-35.33877602,149.0795798
-35.33851092,149.0795053
-35.33875213,149.0793571
-35.33876628,149.0815564
-35.33848595,149.0792727
-35.33872408,149.0790569
-35.33846907,149.0790543
-35.3388519,149.0787808
-35.33849894,149.0788542
-35.33913479,149.0787036
-35.33894668,149.0811703
-35.33870431,149.0812771
-35.33891974,149.0809194
-35.33867531,149.0810377
-35.33889656,149.0807033
-35.33887284,149.0804823
-35.33625734,149.0720253
-35.33624589,149.0718503
-35.33600528,149.0715805
-35.33623249,149.0716061
-35.33594559,149.0712266
-35.33624781,149.0713686
-35.33607602,149.0710841
-35.33622523,149.0711545
-35.34379177,149.0768369
-35.34379177,149.0768369
-35.34360895,149.0770023
-35.34379303,149.0772147
-35.34397548,149.0770011
-35.34392186,149.0773269
-35.34417577,149.077068
-35.33964545,149.0819257
-35.34649512,149.0742729
-35.34600805,149.073674
-35.34725364,149.074486
-35.34043506,149.0761518
-35.33964545,149.0819257
-35.34649512,149.0742729
-35.34600805,149.073674
-35.34725364,149.074486
-35.34043506,149.0761518
-35.34043506,149.0761518
-35.34043506,149.0761518
-35.34043506,149.0761518
-35.34043506,149.0761518
-35.3432733,149.0743044
-35.34412655,149.0744116
-35.34344182,149.0742324
-35.34433179,149.0743239
-35.34362979,149.0741521
-35.34454855,149.0742313
-35.3438372,149.0740635
-35.34424578,149.0738883
-35.34522347,149.0740551
-35.34544597,149.0742818
-35.34544335,149.0740462
-35.34566156,149.0740602
-35.34634991,149.0742275
-35.34581218,149.0736333
-35.34675274,149.0743424
-35.34619135,149.073725
-35.34692661,149.074392
-35.34637324,149.0737769
-35.34710048,149.0744416
-35.34656315,149.073831
-35.33950279,149.0810037
-35.33947872,149.0807794
-35.33982776,149.0806032
-35.33945554,149.0805633
-35.33980013,149.0803456
-35.33943236,149.0803472
-35.33977338,149.0800963
-35.33940936,149.0801328
-35.33938654,149.0799201
-35.33936372,149.0797074
-35.33934089,149.0794946
-35.33931807,149.0792819
-35.33929149,149.0790341
-35.33926473,149.0787848
-35.34062334,149.0760117
-35.3407758,149.0758983
-35.34092827,149.0757849
-35.34108074,149.0756715
-35.3412332,149.0755581
-35.34138567,149.0754447
-35.34153814,149.0753313
-35.3416906,149.0752179
-35.34208668,149.0754473
-35.34184307,149.0751045
-35.34231442,149.0752753
-35.34199554,149.074991
-35.34247123,149.0751586
-35.34213041,149.0748907
-35.34263166,149.0750548
-35.34281891,149.0749704
-35.34306509,149.0748652
-35.34255682,149.0746113
-35.34324662,149.0747876
-35.34276773,149.0745205
-35.34293625,149.0744485
-35.34310478,149.0743765
-35.33723659,149.074094
-35.33638431,149.0732829
-35.33723659,149.074094
-35.33746441,149.074368
-35.33723555,149.0736359
-35.33733656,149.0742077
-35.33708389,149.0735076
-35.33693046,149.073395
-35.33707702,149.0738823
-35.33674891,149.0732641
-35.33658712,149.0730525
-35.3380795,149.0746951
-35.3365856,149.0728226
-35.33655061,149.0734806
-35.33638431,149.0732829
-35.33633966,149.0731298
-35.33786064,149.0742985
-35.33631683,149.0729042
-35.33635526,149.0726604
-35.33790996,149.0746383
-35.33765093,149.0741546
-35.33775034,149.0745849
-35.33748692,149.0739502
-35.33759843,149.074507
-35.33736046,149.0737916
-35.34691011,149.0755671
-35.34691844,149.075778
-35.34689177,149.0760296
-35.34671039,149.0779324
-35.34658801,149.0784746
-35.34691011,149.0755671
-35.34691844,149.075778
-35.34689177,149.0760296
-35.34676398,149.0774107
-35.34674217,149.0776364
-35.34671039,149.0779324
-35.34683287,149.0753831
-35.3465963,149.0764556
-35.3465754,149.076672
-35.3465545,149.0768885
-35.34653359,149.0771049
-35.34687438,149.0762342
-35.34651269,149.0773213
-35.34685188,149.0764673
-35.34649179,149.0775377
-35.34682294,149.076767
-35.3464688,149.0777758
-35.34680043,149.0770001
-35.34643189,149.0781473
-35.34677792,149.0772331
-35.34616329,149.0781154
-35.34675541,149.0774662
-35.34645928,149.0753712
-35.3467329,149.0776993
-35.34670227,149.0781461
-35.34671303,149.0782012
-35.3466843,149.078344
-35.34658801,149.0784746
-35.34642538,149.074909
-35.34634112,149.078457
-35.34617436,149.0784303
-35.34666836,149.0757083
-35.34656159,149.0750647
-35.3466381,149.0760227
-35.34670133,149.0752259
-35.3466172,149.0762392
-35.34688456,149.079041
-35.34641928,149.0793843
-35.34641928,149.0793843
-35.34638054,149.079718
-35.34688456,149.079041
-35.34705443,149.0791635
-35.3462488,149.0794879
-35.34654129,149.0796203
-35.34658517,149.0792836
-35.34689662,149.0794435
-35.34673098,149.0791774
-35.33954465,149.0813843
-35.33829326,149.0821128
-35.33811622,149.0823349
-35.33928462,149.0814745
-35.33910675,149.0815335
-35.33977136,149.0752323
-35.34130051,149.0733127
-35.33977136,149.0752323
-35.33985943,149.073061
-35.34130051,149.0733127
-35.33977136,149.0752323
-35.33977136,149.0752323
-35.33977136,149.0752323
-35.33977136,149.0752323
-35.34005704,149.0751949
-35.33908297,149.0747925
-35.339237,149.0743589
-35.33901376,149.074606
-35.33920701,149.0741186
-35.33898352,149.0743942
-35.33917492,149.0738588
-35.33895538,149.0741688
-35.33922944,149.0734606
-35.33892781,149.0739479
-35.33940284,149.0732004
-35.33891725,149.0737154
-35.33963022,149.0730697
-35.33897346,149.0733995
-35.33985943,149.073061
-35.33910473,149.0731234
-35.34005862,149.0731303
-35.34023666,149.0731992
-35.34041471,149.0732682
-35.33991579,149.0749708
-35.34059275,149.0733372
-35.34077079,149.0734061
-35.33968482,149.0727446
-35.34094883,149.0734751
-35.33987299,149.0727489
-35.34116038,149.0735877
-35.34007395,149.0728098
-35.34130669,149.0738502
-35.33953367,149.0751213
-35.34029291,149.0728946
-35.34053102,149.0729868
-35.34075609,149.073074
-35.34098298,149.0731619
-35.33970575,149.0748614
-35.3413968,149.0734417
-35.34150255,149.0736445
-35.3416413,149.0739223
-35.33934,149.0750453
-35.33953435,149.0747953
-35.33919514,149.0749434
-35.33926585,149.0745481
-35.33979316,149.0741492
-35.34062354,149.0745514
-35.34045155,149.0740051
-35.34062354,149.0745514
-35.34045155,149.0740051
-35.34087797,149.0745196
-35.33992954,149.0741835
-35.34013246,149.0739175
-35.33998195,149.0738313
-35.3397294,149.0740249
-35.33981562,149.0738156
-35.34076301,149.0742895
-35.34052482,149.0743677
-35.34063787,149.0741204
-35.34031417,149.0742538
-35.34010933,149.074196
-35.340314,149.0739688
-35.34645194,149.0725736
-35.34621638,149.072627
-35.34645763,149.0724382
-35.34621528,149.0722148
-35.34644167,149.0721261
-35.34615122,149.0719545
-35.34647074,149.0719043
-35.3462039,149.071787
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.33984272,149.0757597
-35.34031007,149.0750277
-35.34039368,149.0753299
-35.34047427,149.0749055
-35.34054614,149.0752164
-35.34069861,149.075103
-35.34085108,149.0749896
-35.34100354,149.0748762
-35.34118734,149.0743751
-35.34115601,149.0747628
-35.34144021,149.074187
-35.34130848,149.0746494
-35.34146094,149.074536
-35.34161341,149.0744226
-35.3419184,149.0738324
-35.34176587,149.0743092
-35.34213031,149.0737272
-35.34191834,149.0741957
-35.342111,149.0740655
-35.34263688,149.0735095
-35.34293703,149.0733816
-35.34258225,149.0738638
-35.34274818,149.0737929
-35.3429167,149.0737209
-35.34349221,149.0731453
-35.34308523,149.0736488
-35.34367674,149.0730324
-35.34325375,149.0735768
-35.34383941,149.0725413
-35.34344172,149.0734965
-35.34388238,149.0730356
-35.34374509,149.0733687
-35.34399032,149.0731684
-35.34382862,149.0736385
-35.3440196,149.0733661
-35.34408209,149.073584
-35.34008874,149.0755567
-35.34014353,149.0751515
-35.34024121,149.0754433
-35.3431516,149.0731812
-35.34306628,149.0722696
-35.34343637,149.0719755
-35.34308546,149.0728501
-35.3428618,149.0729735
-35.34317394,149.072597
-35.3428721,149.0727299
-35.34327569,149.0723822
-35.34295297,149.0725087
-35.34341777,149.0721907
-35.34554463,149.0735486
-35.34540712,149.0725781
-35.34559107,149.0719429
-35.34543426,149.0722362
-35.34553518,149.0717172
-35.34535393,149.0719578
-35.34549619,149.071479
-35.34526471,149.0717552
-35.34521928,149.0715336
-35.34529006,149.0735227
-35.34562341,149.0728951
-35.34532268,149.0732522
-35.34535167,149.0730117
-35.34538166,149.0727629
-35.34565579,149.0721728
-35.34473324,149.0777446
-35.34463399,149.0774522
-35.34458887,149.0777768
-35.34439094,149.0777833
-35.34538306,149.077401
-35.34529281,149.0777027
-35.34519936,149.0774147
-35.3450898,149.0777179
-35.34501839,149.0774283
-35.34491158,149.0777312
-35.34483743,149.0774418
-35.34206421,149.0728973
-35.34206421,149.0728973
-35.34206421,149.0728973
-35.34239767,149.0736051
-35.34234725,149.073155
-35.34212025,149.0732983
-35.34236715,149.0728993
-35.3420771,149.0730707
-35.34223075,149.0727762
-35.3352839,149.0736068
-35.33723616,149.0755973
-35.33711627,149.0762319
-35.33624506,149.0755653
-35.33715472,149.0765864
-35.33608931,149.075422
-35.33704217,149.0766333
-35.33589736,149.0752455
-35.33689062,149.076326
-35.33575916,149.0751184
-35.33679174,149.0766649
-35.33562095,149.0749912
-35.33667769,149.0767036
-35.33548275,149.0748641
-35.3366299,149.0762812
-35.33534126,149.074734
-35.33516515,149.0745631
-35.33509643,149.0742886
-35.33610757,149.0758284
-35.33521616,149.0740483
-35.33695891,149.075989
-35.33542504,149.0752006
-35.33525996,149.0750488
-35.33729387,149.0760194
-35.33509526,149.0748973
-35.3349412,149.0747189
-35.33676376,149.0760082
-35.33495788,149.0739213
-35.33510513,149.0737627
-35.3352839,149.0736068
-35.33746903,149.0763639
-35.33655218,149.0758477
-35.33738604,149.0764341
-35.33639862,149.0757065
-35.34365995,149.077977
-35.34305383,149.0783641
-35.34313337,149.0784397
-35.34334356,149.0781288
-35.34349077,149.0782994
-35.34321023,149.0771719
-35.34296891,149.0773251
-35.34319456,149.0775581
-35.34297418,149.0776236
-35.34334707,149.0777922
-35.34303925,149.0778116
-35.34346661,149.0778834
-35.34315144,149.0779672
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34289323,149.0816001
-35.34727303,149.0811675
-35.3464409,149.081339
-35.34672651,149.0812928
-35.34690945,149.0812616
-35.3470965,149.0812009
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34064764,149.080086
-35.34067861,149.0804713
-35.34043758,149.0804069
-35.34382983,149.0759273
-35.34375677,149.0761459
-35.34367779,149.0763663
-35.3435347,149.0765671
-35.34332949,149.0766891
-35.3438513,149.0745932
-35.34311641,149.076704
-35.34291741,149.076679
-35.34268278,149.0766272
-35.34292991,149.0769934
-35.34244711,149.0764244
-35.34371632,149.0750464
-35.34220168,149.0761109
-35.34204189,149.0759068
-35.34186932,149.0756864
-35.34378129,149.0752553
-35.3438455,149.0754802
-35.34386882,149.075672
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.34722989,149.0804625
-35.3471641,149.0802236
-35.34667187,149.0806007
-35.34664052,149.0803257
-35.34682398,149.0805747
-35.34703782,149.0805807
-35.34701292,149.0802132
-35.33734642,149.0823392
-35.33727001,149.0823133
-35.33762043,149.0824335
-35.33702285,149.0816328
-35.33712691,149.0818798
-35.33704527,149.0822346
-35.33749081,149.0823923
-35.337661,149.0824488
-35.34239707,149.0779087
-35.34269459,149.078186
-35.34236943,149.0781414
-35.34253729,149.0769772
-35.342427,149.077229
-35.34240408,149.0774663
-35.34238863,149.0776801
-35.3419197,149.0795145
-35.34193623,149.0791046
-35.34207126,149.0802904
-35.34151823,149.080151
-35.34207126,149.0802904
-35.34151823,149.080151
-35.34151823,149.080151
-35.34151823,149.080151
-35.34151823,149.080151
-35.34141247,149.0806563
-35.34201101,149.0794214
-35.34165267,149.0793809
-35.34215763,149.0793467
-35.34193623,149.0791046
-35.34236363,149.0792811
-35.34235198,149.0789633
-35.34267568,149.0791825
-35.34285845,149.0795021
-35.3411778,149.0805262
-35.34302858,149.0798176
-35.34270636,149.0799245
-35.34249506,149.0799918
-35.34233089,149.0800469
-35.34321326,149.0799952
-35.34218439,149.0801452
-35.34337479,149.0804137
-35.34304763,149.0801373
-35.34199493,149.080488
-35.34287435,149.0801925
-35.34197285,149.0807289
-35.34268032,149.0802543
-35.34245109,149.0803273
